ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,Alcohol,Caff,Choc,Coke,Ecstasy,Heroin,LSD,Mushrooms,Nicotine,Benzos
1176,25-34,F,Masters degree,Bangladesh,Ntribe,2.127,0.47617,1.88511,-2.78793,-1.25773,1.86203,1.92173,CL4,CL6,CL6,CL4,CL1,CL3,CL1,CL0,CL3,CL4
1177,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-0.79151,-0.30033,-0.58331,0.76096,-0.27607,-0.21712,-1.18084,CL0,CL6,CL3,CL0,CL0,CL0,CL3,CL3,CL0,CL4
1178,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-0.14882,-1.6334,0.29338,-0.60633,-0.27607,-0.71126,0.40148,CL2,CL3,CL6,CL0,CL2,CL0,CL2,CL2,CL0,CL0
1179,25-34,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,1.72012,-0.43999,-0.58331,-0.45321,-1.0145,0.19268,0.40148,CL5,CL6,CL6,CL4,CL0,CL0,CL3,CL3,CL3,CL3
1180,25-34,F,Professional certificate/ diploma,Bangladesh,Ntribe,0.41667,-0.43999,-0.58331,2.23427,-0.78155,0.52975,0.07987,CL6,CL6,CL6,CL3,CL3,CL0,CL4,CL4,CL5,CL3
1181,18-24,M,University degree,Bangladesh,Ntribe,-0.46725,1.11406,0.88309,-0.30172,1.81175,-0.71126,-0.21575,CL5,CL6,CL5,CL0,CL4,CL0,CL3,CL3,CL0,CL3
1182,45-54,M,Left school at 16 years,Bangladesh,Ntribe,-0.14882,-1.23177,-0.17779,0.94156,0.25953,-0.21712,0.7654,CL4,CL6,CL4,CL1,CL0,CL0,CL1,CL0,CL1,CL5
1183,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.82562,-0.30033,0.58331,-0.91699,-0.89891,0.88113,0.7654,CL5,CL6,CL5,CL0,CL3,CL3,CL0,CL0,CL6,CL3
1184,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-1.05308,0.63779,0.29338,0.59042,-0.78155,1.86203,0.40148,CL6,CL5,CL6,CL0,CL3,CL0,CL0,CL3,CL4,CL2
1185,25-34,F,University degree,Bangladesh,Ntribe,1.23461,-0.30033,0.88309,0.43852,-0.00665,0.19268,0.07987,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0
1186,55-64,F,Doctorate degree,Bangladesh,Ntribe,-0.34799,0.47617,0.44585,-0.45321,-0.00665,-0.21712,0.07987,CL6,CL6,CL6,CL2,CL2,CL1,CL2,CL3,CL6,CL2
1187,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-1.1943,1.45421,0.44585,-0.60633,-0.00665,1.29221,0.40148,CL4,CL6,CL5,CL6,CL4,CL0,CL0,CL3,CL6,CL0
1188,18-24,M,Masters degree,Bangladesh,Ntribe,-2.21844,0.32197,0.7233,1.81866,0.93949,-0.71126,-0.52593,CL5,CL6,CL5,CL2,CL3,CL0,CL3,CL0,CL2,CL0
1189,18-24,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.62967,0.63779,0.44585,0.13136,-2.57309,1.86203,1.2247,CL3,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL4,CL0
1190,18-24,M,Left school at 18 years,Bangladesh,Ntribe,1.60383,-1.50796,0.44585,0.43852,-1.13788,1.86203,1.2247,CL6,CL4,CL4,CL3,CL3,CL0,CL0,CL3,CL6,CL5
1191,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-2.75696,1.11406,1.06238,1.61108,-0.52745,0.19268,0.40148,CL5,CL4,CL4,CL0,CL3,CL0,CL3,CL0,CL5,CL0
1192,35-44,M,University degree,Bangladesh,Ntribe,0.31287,0.16767,0.7233,-1.07533,0.41594,0.52975,1.2247,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL5
1193,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.91093,-0.43999,-0.01928,-0.45321,-1.64101,0.88113,0.40148,CL5,CL6,CL6,CL0,CL5,CL0,CL2,CL5,CL5,CL5
1194,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.52135,-0.30033,-0.58331,-0.76096,-0.52745,-0.21712,0.7654,CL4,CL6,CL5,CL3,CL3,CL0,CL0,CL3,CL5,CL0
1195,25-34,M,University degree,Bangladesh,Ntribe,-0.92104,-0.30033,-0.17779,-1.92595,-0.27607,0.52975,-1.54858,CL0,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1196,25-34,M,Left school at 16 years,Bangladesh,Ntribe,-0.34799,-2.44904,-0.71727,-0.01729,0.25953,-1.37983,-0.84637,CL5,CL6,CL3,CL2,CL2,CL0,CL0,CL3,CL6,CL3
1197,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,2.127,-2.72827,-1.27553,0.28783,-1.92173,0.52975,1.2247,CL3,CL6,CL5,CL0,CL0,CL0,CL0,CL3,CL6,CL0
1198,25-34,F,University degree,Bangladesh,Ntribe,0.13606,-1.6334,0.44585,0.94156,-1.64101,-0.21712,-0.84637,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1199,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.31287,0.96248,1.88511,-0.76096,-0.65253,1.29221,1.92173,CL5,CL5,CL4,CL5,CL4,CL6,CL3,CL4,CL5,CL4
1200,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-0.67825,0.80523,0.29338,-1.07533,-0.78155,-0.21712,0.7654,CL6,CL6,CL5,CL0,CL2,CL0,CL4,CL3,CL2,CL0
1201,18-24,M,Left school at 18 years,Bangladesh,Ntribe,0.41667,0.47617,-0.31776,-1.34289,-0.27607,0.52975,1.2247,CL5,CL6,CL0,CL3,CL3,CL5,CL3,CL3,CL6,CL4
1202,25-34,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.82562,-1.37639,0.44585,-1.07533,-1.13788,0.19268,0.7654,CL3,CL6,CL4,CL3,CL2,CL0,CL2,CL2,CL6,CL5
1203,18-24,F,Left school at 18 years,Bangladesh,Ntribe,-1.05308,-0.57545,-0.01928,-2.07848,-1.38502,1.29221,0.40148,CL5,CL5,CL6,CL0,CL0,CL0,CL0,CL0,CL6,CL0
1204,45-54,M,University degree,Bangladesh,Ntribe,-0.46725,1.58487,1.43533,1.45039,1.30612,-0.21712,-0.21575,CL4,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1205,18-24,M,Professional certificate/ diploma,Bangladesh,Ntribe,0.13606,0.00332,0.7233,-2.21844,1.46191,0.88113,1.92173,CL6,CL6,CL5,CL3,CL0,CL4,CL4,CL5,CL0,CL3
1206,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-1.55078,-0.94779,0.58331,-1.07533,-0.40581,0.52975,0.40148,CL3,CL3,CL5,CL0,CL3,CL0,CL3,CL3,CL3,CL0
1207,45-54,M,University degree,Bangladesh,Ntribe,-1.05308,0.63779,-0.45174,-1.07533,0.7583,0.88113,0.7654,CL5,CL6,CL5,CL3,CL4,CL0,CL3,CL0,CL0,CL4
1208,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-1.43907,1.11406,0.58331,-0.60633,-0.78155,0.88113,0.40148,CL5,CL6,CL5,CL0,CL0,CL0,CL0,CL4,CL2,CL0
1209,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-0.24649,-1.09207,0.29338,-0.45321,-1.0145,-1.37983,0.7654,CL5,CL3,CL4,CL0,CL0,CL0,CL5,CL0,CL3,CL0
1210,18-24,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.91093,0.16767,0.58331,-0.15487,-2.04506,-1.37983,0.40148,CL4,CL5,CL4,CL3,CL4,CL0,CL0,CL0,CL4,CL0
1211,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-0.24649,0.16767,0.58331,-0.45321,-0.00665,0.19268,0.7654,CL5,CL6,CL6,CL0,CL4,CL0,CL5,CL4,CL5,CL4
1212,35-44,F,Professional certificate/ diploma,Bangladesh,Ntribe,0.73545,0.47617,-1.42424,-0.91699,0.12331,1.29221,0.7654,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL0
1213,25-34,M,Professional certificate/ diploma,Bangladesh,Ntribe,1.23461,-0.57545,0.88309,-0.01729,-0.89891,0.88113,0.7654,CL6,CL6,CL6,CL2,CL2,CL2,CL4,CL3,CL6,CL5
1214,18-24,M,Professional certificate/ diploma,Bangladesh,Ntribe,-0.14882,1.45421,1.43533,0.13136,-1.38502,0.52975,0.7654,CL5,CL6,CL4,CL0,CL5,CL0,CL3,CL3,CL0,CL0
1215,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.41667,0.63779,-0.31776,-0.91699,-0.00665,0.19268,0.7654,CL5,CL5,CL6,CL2,CL4,CL0,CL3,CL3,CL3,CL2
1216,25-34,F,Masters degree,Bangladesh,Ntribe,0.31287,1.2861,-0.17779,-0.76096,-1.0145,0.19268,-0.52593,CL5,CL5,CL6,CL4,CL3,CL0,CL2,CL4,CL2,CL5
1217,18-24,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-1.32828,0.16767,0.7233,-1.21213,-1.5184,-0.71126,0.7654,CL4,CL6,CL5,CL0,CL0,CL0,CL4,CL4,CL3,CL4
1218,18-24,F,Professional certificate/ diploma,Bangladesh,Ntribe,1.02119,0.96248,0.29338,-1.6209,-0.89891,0.88113,0.40148,CL4,CL4,CL5,CL3,CL3,CL2,CL0,CL2,CL6,CL6
1219,18-24,F,Left school at 18 years,Bangladesh,Ntribe,1.02119,-0.30033,0.14143,-1.47955,-0.65253,0.88113,1.2247,CL6,CL5,CL5,CL4,CL6,CL0,CL4,CL3,CL6,CL3
1220,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-0.24649,0.63779,0.29338,-0.45321,-0.00665,1.29221,1.2247,CL5,CL6,CL6,CL3,CL3,CL0,CL3,CL3,CL6,CL5
1221,25-34,M,Doctorate degree,Bangladesh,Ntribe,-0.46725,-2.32338,-2.21069,-0.15487,-0.14277,-0.21712,-1.18084,CL5,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1222,18-24,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.91093,-0.30033,-0.01928,-0.01729,-0.40581,-0.21712,-0.21575,CL5,CL5,CL5,CL0,CL3,CL0,CL0,CL3,CL0,CL0
1223,18-24,M,University degree,Bangladesh,Ntribe,0.62967,1.45421,0.58331,0.13136,0.93949,0.19268,1.92173,CL6,CL6,CL3,CL4,CL3,CL0,CL0,CL3,CL6,CL4
1224,25-34,F,University degree,Bangladesh,Ntribe,0.52135,0.63779,1.24033,-0.15487,-1.38502,0.52975,-0.21575,CL5,CL6,CL4,CL2,CL2,CL0,CL2,CL2,CL3,CL3
1225,35-44,M,Left school at 16 years,Bangladesh,Ntribe,1.13281,-0.57545,0.14143,0.59042,-1.5184,-1.37983,-0.21575,CL2,CL3,CL6,CL2,CL3,CL1,CL1,CL1,CL6,CL2
1226,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-1.05308,1.93886,1.24033,0.13136,0.58489,0.52975,0.40148,CL3,CL3,CL4,CL0,CL0,CL0,CL0,CL0,CL3,CL0
1227,18-24,F,Left school at 18 years,Bangladesh,Ntribe,0.13606,0.16767,1.06238,-0.45321,-0.14277,0.19268,0.07987,CL6,CL4,CL5,CL3,CL3,CL0,CL3,CL3,CL3,CL2
1228,18-24,F,University degree,Bangladesh,Ntribe,1.02119,-1.23177,1.06238,-2.07848,-0.52745,1.29221,1.2247,CL6,CL5,CL4,CL3,CL3,CL0,CL3,CL0,CL6,CL2
1229,18-24,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,1.60383,-0.43999,0.44585,0.59042,0.41594,0.19268,0.07987,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL6,CL0
1230,18-24,M,University degree,Bangladesh,Ntribe,0.73545,-0.43999,0.58331,0.59042,-0.14277,0.19268,0.40148,CL5,CL6,CL4,CL5,CL4,CL0,CL0,CL3,CL6,CL3
1231,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.04257,-1.09207,-0.01928,0.28783,0.58489,-1.37983,-1.54858,CL4,CL2,CL4,CL3,CL3,CL0,CL3,CL3,CL3,CL3
1232,55-64,M,Masters degree,Bangladesh,Ntribe,0.13606,0.63779,0.58331,-0.30172,0.58489,-0.21712,-0.84637,CL5,CL6,CL6,CL1,CL1,CL0,CL1,CL1,CL1,CL3
1233,45-54,F,Masters degree,Bangladesh,Ntribe,-1.69163,0.80523,1.24033,0.59042,-0.00665,-0.21712,-1.54858,CL5,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL1
1234,18-24,M,University degree,Bangladesh,Ntribe,0.04257,0.80523,0.88309,-0.45321,1.30612,0.19268,-0.52593,CL4,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL4
1235,25-34,M,Left school at 18 years,Bangladesh,Ntribe,0.31287,0.32197,0.88309,1.11406,-0.78155,0.52975,0.07987,CL5,CL6,CL5,CL2,CL3,CL0,CL3,CL2,CL6,CL2
1236,18-24,F,University degree,Bangladesh,Ntribe,-0.05188,0.16767,0.44585,-1.34289,0.41594,0.52975,0.7654,CL6,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1237,45-54,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.41667,0.00332,0.29338,0.59042,-0.00665,0.52975,-0.52593,CL2,CL6,CL6,CL0,CL0,CL0,CL1,CL1,CL6,CL5
1238,35-44,F,University degree,Bangladesh,Ntribe,1.02119,-1.37639,-0.45174,-0.15487,-0.89891,-0.21712,-0.52593,CL6,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1239,25-34,F,University degree,Bangladesh,Ntribe,-1.32828,0.80523,-1.27553,-1.07533,-0.14277,-0.21712,0.40148,CL3,CL6,CL4,CL2,CL2,CL0,CL1,CL0,CL2,CL1
1240,45-54,F,University degree,Bangladesh,Ntribe,-0.92104,-1.92173,-1.42424,1.45039,0.93949,-1.37983,-0.52593,CL4,CL6,CL6,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1241,25-34,F,University degree,Bangladesh,Ntribe,0.52135,0.00332,-0.97631,0.13136,-1.38502,-0.71126,-0.52593,CL6,CL6,CL6,CL0,CL2,CL0,CL0,CL1,CL6,CL0
1242,45-54,F,University degree,Bangladesh,Ntribe,-1.32828,1.74091,-0.01928,0.13136,2.04506,-1.37983,-0.84637,CL4,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL1,CL0
1243,45-54,F,Professional certificate/ diploma,Bangladesh,Ntribe,-1.32828,-0.30033,-2.21069,1.61108,-1.25773,-1.37983,-1.54858,CL3,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1244,55-64,M,University degree,Bangladesh,Ntribe,0.13606,-0.57545,-0.84732,-0.45321,-1.25773,0.52975,0.07987,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL6,CL0
1245,45-54,F,Professional certificate/ diploma,Bangladesh,Ntribe,-0.58016,-0.30033,-0.31776,1.2861,0.58489,-1.37983,-0.21575,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1246,45-54,F,Masters degree,Bangladesh,Ntribe,-0.46725,-0.15487,1.43533,-0.01729,0.93949,1.86203,0.7654,CL5,CL6,CL6,CL0,CL0,CL0,CL1,CL1,CL6,CL3
1247,35-44,F,Masters degree,Bangladesh,Ntribe,-0.92104,-0.15487,0.44585,-0.45321,1.13407,-0.71126,-0.52593,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1248,45-54,F,Doctorate degree,Bangladesh,Ntribe,0.73545,-0.15487,1.24033,-0.45321,0.7583,0.52975,0.7654,CL6,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL2,CL3
1249,35-44,F,Left school at 17 years,Bangladesh,Ntribe,0.31287,-1.6334,-1.97495,-1.07533,-1.38502,-1.37983,-2.07848,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1250,35-44,F,University degree,Bangladesh,Ntribe,-0.34799,-1.23177,-1.97495,0.28783,-0.27607,-1.37983,-1.18084,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL1,CL0
1251,25-34,F,University degree,Bangladesh,Ntribe,0.04257,-0.80615,-0.31776,-0.45321,-0.65253,-0.21712,-0.21575,CL3,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL3
1252,45-54,F,University degree,Bangladesh,Ntribe,1.37297,-0.69509,0.29338,1.45039,0.12331,-1.37983,-0.52593,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1
1253,35-44,F,University degree,Bangladesh,Ntribe,-1.05308,-0.57545,-0.01928,-1.34289,0.58489,0.88113,0.40148,CL5,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1254,25-34,F,Masters degree,Bangladesh,Ntribe,1.49158,-1.23177,-0.71727,-0.91699,-0.00665,-0.71126,-0.52593,CL6,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1255,25-34,F,Doctorate degree,Bangladesh,Ntribe,-0.92104,0.80523,-0.58331,-0.60633,-0.00665,-1.37983,-0.84637,CL3,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1256,45-54,F,Masters degree,Bangladesh,Ntribe,-0.34799,-0.80615,-0.45174,-1.21213,-0.14277,1.86203,0.40148,CL3,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL1
1257,45-54,F,University degree,Bangladesh,Ntribe,-0.67825,0.32197,-0.31776,0.28783,-0.78155,0.19268,0.40148,CL5,CL6,CL4,CL1,CL3,CL0,CL1,CL1,CL1,CL1
1258,25-34,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,1.49158,-0.57545,1.06238,1.11406,-0.78155,1.86203,0.07987,CL4,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1259,25-34,F,Professional certificate/ diploma,Bangladesh,Ntribe,0.31287,0.96248,-0.97631,0.13136,0.58489,0.52975,0.7654,CL6,CL6,CL5,CL2,CL1,CL0,CL0,CL0,CL6,CL0
1260,45-54,F,University degree,Bangladesh,Ntribe,0.04257,-0.15487,-0.71727,0.28783,0.58489,-0.71126,-0.21575,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL1,CL1,CL0
1261,25-34,F,Professional certificate/ diploma,Bangladesh,Ntribe,-0.34799,-0.80615,-1.11902,0.59042,-0.00665,0.52975,0.40148,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1262,35-44,F,Left school at 16 years,Bangladesh,Ntribe,-0.79151,0.00332,-1.11902,-0.30172,0.25953,0.19268,-0.21575,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1263,25-34,F,Masters degree,Bangladesh,Ntribe,1.8399,-0.94779,-0.31776,-1.772,-2.04506,1.29221,1.92173,CL5,CL6,CL5,CL3,CL3,CL0,CL0,CL0,CL5,CL3
1264,35-44,F,Professional certificate/ diploma,Bangladesh,Ntribe,0.13606,-1.09207,-0.45174,0.59042,0.25953,-1.37983,-2.07848,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1265,35-44,F,University degree,Bangladesh,Ntribe,0.41667,0.00332,-1.11902,-1.6209,-0.00665,0.19268,0.40148,CL5,CL5,CL5,CL2,CL2,CL0,CL0,CL0,CL0,CL0
1266,25-34,F,Masters degree,Bangladesh,Ntribe,-0.05188,-0.43999,-0.45174,1.81866,0.25953,-1.37983,-0.52593,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0
1267,25-34,F,Professional certificate/ diploma,Bangladesh,Ntribe,-1.32828,-0.15487,-1.11902,0.94156,0.12331,-0.71126,-0.52593,CL3,CL3,CL3,CL3,CL3,CL0,CL2,CL2,CL3,CL3
1268,55-64,F,University degree,Bangladesh,Ntribe,-0.14882,-0.15487,0.14143,0.76096,-0.52745,0.88113,-1.18084,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL1,CL2
1269,35-44,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,1.72012,-0.94779,-1.82919,0.76096,-1.0145,0.19268,-2.07848,CL4,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL1,CL0
1270,35-44,M,Doctorate degree,Bangladesh,Ntribe,1.72012,-0.15487,0.88309,-1.07533,-0.40581,-0.21712,-0.21575,CL4,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL1
1271,35-44,F,Masters degree,Bangladesh,Ntribe,-1.05308,0.16767,0.44585,-0.30172,0.58489,-0.21712,-0.21575,CL5,CL6,CL5,CL1,CL1,CL0,CL0,CL1,CL3,CL0
1272,45-54,F,Professional certificate/ diploma,Bangladesh,Ntribe,-1.69163,-0.69509,-1.68062,0.13136,1.81175,-0.71126,0.07987,CL3,CL5,CL6,CL2,CL5,CL0,CL2,CL2,CL1,CL4
1273,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-0.46725,1.11406,0.58331,-0.60633,-1.13788,0.52975,1.2247,CL5,CL5,CL6,CL0,CL3,CL0,CL5,CL0,CL5,CL0
1274,25-34,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-0.05188,1.45421,2.15324,-0.91699,-0.52745,1.29221,1.2247,CL5,CL6,CL6,CL2,CL0,CL2,CL3,CL3,CL2,CL3
1275,35-44,F,Professional certificate/ diploma,Bangladesh,Ntribe,-1.1943,-0.30033,0.7233,0.94156,1.13407,-1.37983,0.07987,CL4,CL4,CL4,CL2,CL1,CL1,CL1,CL2,CL6,CL2
1276,18-24,F,University degree,Bangladesh,Ntribe,0.62967,0.16767,-1.11902,0.28783,-0.52745,0.52975,-0.52593,CL5,CL5,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1277,18-24,M,University degree,Bangladesh,Ntribe,0.82562,0.63779,-0.84732,-2.21844,0.93949,1.86203,1.92173,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1278,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-1.32828,1.74091,0.29338,1.11406,0.41594,-0.21712,-0.21575,CL4,CL6,CL5,CL0,CL3,CL0,CL0,CL4,CL3,CL0
1279,18-24,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-1.43907,0.00332,0.14143,0.13136,-0.27607,-0.71126,0.07987,CL4,CL6,CL6,CL3,CL3,CL0,CL0,CL5,CL6,CL4
1280,18-24,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.82562,-2.03972,0.44585,-1.21213,-1.92173,1.86203,1.2247,CL4,CL6,CL6,CL4,CL0,CL0,CL0,CL0,CL6,CL4
1281,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,1.98437,-0.94779,-0.01928,-1.21213,-1.25773,-0.71126,-1.18084,CL6,CL6,CL6,CL4,CL6,CL0,CL0,CL0,CL5,CL0
1282,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-1.86962,1.93886,2.90161,0.76096,0.25953,1.29221,1.2247,CL5,CL4,CL6,CL4,CL3,CL4,CL6,CL3,CL6,CL3
1283,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.73545,0.47617,-0.71727,-1.47955,-0.52745,1.86203,0.7654,CL3,CL5,CL5,CL2,CL2,CL2,CL0,CL2,CL6,CL3
1284,35-44,F,University degree,Bangladesh,Ntribe,-0.58016,0.47617,2.15324,-0.45321,-0.14277,0.88113,1.2247,CL6,CL6,CL6,CL1,CL1,CL1,CL1,CL1,CL2,CL2
1285,18-24,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-0.05188,0.96248,-0.01928,-1.07533,-0.40581,-0.21712,0.40148,CL4,CL2,CL5,CL0,CL5,CL0,CL5,CL3,CL6,CL0
1286,18-24,M,Masters degree,Bangladesh,Ntribe,-0.46725,0.32197,0.88309,-0.15487,0.7583,-0.21712,0.07987,CL5,CL6,CL6,CL3,CL4,CL0,CL3,CL4,CL5,CL3
1287,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,1.13281,-1.6334,-0.01928,-1.07533,-1.0145,0.19268,0.7654,CL5,CL5,CL5,CL4,CL3,CL0,CL3,CL0,CL5,CL6
1288,25-34,M,Professional certificate/ diploma,Bangladesh,Ntribe,-0.24649,0.80523,0.29338,-0.30172,0.12331,1.86203,1.2247,CL5,CL6,CL4,CL6,CL5,CL0,CL2,CL2,CL6,CL0
1289,25-34,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,1.8399,-1.09207,0.44585,-1.6209,-1.25773,1.29221,1.2247,CL5,CL6,CL0,CL3,CL3,CL2,CL2,CL2,CL6,CL2
1290,25-34,F,Masters degree,Bangladesh,Ntribe,0.73545,2.127,1.24033,-0.76096,1.46191,0.88113,1.92173,CL6,CL6,CL5,CL4,CL4,CL0,CL4,CL5,CL6,CL5
1291,18-24,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,1.8399,-2.21069,0.7233,-0.76096,-1.0145,-0.21712,-0.52593,CL5,CL6,CL6,CL0,CL3,CL0,CL4,CL3,CL3,CL0
1292,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.04257,-0.57545,1.24033,0.76096,-1.13788,-0.71126,0.7654,CL4,CL6,CL6,CL0,CL0,CL0,CL0,CL5,CL3,CL2
1293,18-24,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-0.34799,0.47617,-0.17779,-0.91699,1.30612,-0.21712,0.07987,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL5,CL0
1294,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-0.34799,0.00332,0.58331,-0.15487,-0.52745,0.19268,1.2247,CL4,CL3,CL6,CL3,CL3,CL3,CL3,CL3,CL5,CL3
1295,35-44,F,University degree,Bangladesh,Ntribe,-2.05048,0.47617,0.58331,-1.34289,-0.52745,0.52975,0.07987,CL6,CL6,CL6,CL3,CL1,CL0,CL1,CL1,CL6,CL6
1296,25-34,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.91093,-0.15487,1.65653,0.13136,0.25953,0.52975,1.2247,CL3,CL6,CL4,CL2,CL2,CL0,CL2,CL2,CL3,CL2
1297,35-44,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-0.58016,-0.94779,1.43533,0.28783,-0.65253,-0.21712,0.07987,CL3,CL5,CL5,CL2,CL3,CL2,CL2,CL2,CL6,CL6
1298,18-24,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.22393,1.2861,0.14143,0.94156,1.13407,0.19268,-0.84637,CL3,CL5,CL5,CL0,CL0,CL0,CL4,CL0,CL3,CL0
1299,18-24,M,University degree,Bangladesh,Ntribe,-0.67825,1.45421,1.43533,1.45039,1.13407,-1.37983,0.07987,CL5,CL6,CL6,CL0,CL2,CL0,CL0,CL0,CL6,CL2
1300,35-44,M,University degree,Bangladesh,Ntribe,-0.05188,-0.57545,-0.97631,-0.60633,0.41594,-1.37983,-2.07848,CL5,CL6,CL4,CL4,CL4,CL0,CL3,CL3,CL2,CL4
